lig_id,zinc_id,can_smiles,zinc_bin
Z04973,35775331,COc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1F,CC
Z04974,2382306596,Cc1nc2ccnn2c(NCCN=c2nc[nH]n2C)c1C,CC
Z04975,100621251,O=C(NCc1cccnc1)c1c(O)c2cccc3c2n(c1=O)CC3,DD
Z04976,178460273,Cn1c(CNC(=O)[C@@H]2CCCCO2)nc2ccccc21,CD
Z04977,426510611,COc1cncc(-c2cccc(C(=O)N3CCC[C@H]3C(N)=O)c2)c1,ED
Z04978,1800413453,COc1ccc(CCCN2C(=O)C[C@H]3NCC[C@H]32)cc1,CD
Z04979,95506313,Cc1nn(C)c2nc(NCCCn3ccnn3)sc12,CD
Z04980,1407257324,COCCC(=O)N1CCCN(C(=O)[C@@H]2C[C@H]2c2ccccc2)CC1,ED
Z04981,1857713915,CN1CCN(c2cc(-c3cccc(CC(=O)O)c3)[nH]c(=N)n2)CC1,EC
Z04982,2382367561,CCOc1ccccc1C(=O)N[C@H]1COC[C@@H]1CS(=O)(=O)N(C)C,FC
Z04983,2325788147,COCCN1C[C@@H](C(=O)N[C@H]2C[C@@](N)(c3ccccc3)C2)CC1=O,EC
Z04984,95501877,CCc1noc(C)c1C(=O)N1CCC2(CC1)c1nc[nH]c1CCN2C(=O)COC,HD
Z04985,2382389124,Cc1cc(C[C@H]2CN(C(=O)c3cnc(-c4cccnc4)nc3)C[C@@H]2O)on1,FD
Z04986,670441743,CC[C@H](C(=O)N(C)C)N(C)Cc1nncn1CCOC,CC
Z04987,980825669,O=C(c1cscn1)N1CCCN(CCn2cc(Cl)cn2)CC1,ED
Z04988,220748134,O=C(CCc1nc2ccccc2[nH]1)N1CCN(C(=O)c2ccc[nH]2)CC1,FD
Z04989,215000679,Nc1n[nH]c(C(=O)NCCCc2cccnc2)c1Cl,CD
Z04990,215124405,C[C@H](NC(=O)Cn1ncc2ccccc21)c1nc(=O)[nH][nH]1,CC
Z04991,1577044,CC(=O)OCC(COC(C)=O)(COC(C)=O)COC(C)=O,DC
Z04992,2356145400,COC(=O)[C@@H]1CC12CCN(C(=O)c1cnc(O)nc1O)CC2,DC
Z04993,426571844,COc1ccc2cc(C(=O)N3CCC4(CC3)C(=O)NCCCN4C)n(C)c2c1,GD
Z04994,670442313,CC(=O)NCCCC(=O)NCc1ccc(-c2ncon2)cc1,DD
Z04995,6938978,O=C1c2cccnc2C(=O)N1Cc1ccc(S(=O)(=O)NCc2ccco2)cc1,GD
Z04996,1857679196,O[C@H](CN1CCc2[nH]nc(C3CC3)c2CC1)C1CCNCC1,DD
Z04997,95528334,CC(=O)N1CCC(Oc2ccc(Cl)cc2C(=O)N[C@@H](C)c2nnn[nH]2)CC1,GD
Z04998,14533676,Cn1cc(CN2C[C@H](OCc3cccnc3)CN(Cc3cccc(O)c3)CC2=O)cn1,HD
Z04999,2325794762,COc1cc(CC(=O)NCc2n[nH]cc2C2CC2)on1,CD
Z05000,95523227,CSc1ncc(CNC(=O)Cn2nnnc2CN2CCC(C)CC2)n1C,GC
Z05001,215060502,COCCCN1C(=O)CC[C@@H]2CN(C(=O)CNC(N)=O)CC[C@@H]21,EB
Z05002,95496818,COCCn1cnnc1CCNC(=O)[C@H]1COc2ccccc2C1,EC
Z05003,822555082,CC[C@H](C(=O)NCCN1CCCC1=O)N(C)CC,CC
Z05004,1704358236,COc1cc2c(cc1OC)C1(CCN(C(=O)CCCS(N)(=O)=O)CC1)OCC2,HD
Z05005,218997129,COC[C@H]1[C@@H](NS(=O)(=O)c2cc(C)cc3cccnc23)[C@@H]2CCO[C@@H]21,FD
Z05006,299771438,O=C(NCCCn1cc(Cl)cn1)C1CCN(C2CCOCC2)CC1,FD
Z05007,2382306700,Cc1nc(-c2cccnc2)ncc1C(=O)N1C[C@H]2COC[C@@H](C1)CN2CC(=O)O,GC
Z05008,2382431158,Cc1ccccc1[C@H]1[C@@H]2CN(C(=O)[C@H]3C[C@H](O)C3)C[C@@H]2CN1C(=O)N(C)C,FD
Z05009,2382297947,CC(C)c1nnc2n1[C@@H](C)CN(C(=O)[C@@H]1C[C@@H](O)CN1)C2,CC
Z05010,823379592,CCOc1ccc(S(=O)(=O)NCCCn2ccccc2=O)cc1,ED
Z05011,1506409960,Cc1ccc([C@@H](C(=O)O)N2CCN(C)C3(CCN(C)CC3)C2)cc1F,ED
Z05012,335070757,O=C(Cc1ccc(F)cc1Cl)N1CC[C@@H]2CNC[C@@H]21,CD
Z05013,1529160154,Nc1nc(NCc2ccc3nsnc3c2)cc2nncn12,CD
Z05014,426544720,NCCCOc1ccc(F)cc1C(=O)NCc1nc(N)n[nH]1,DC
Z05015,2382372203,O=C(O)[C@@]12COC[C@@H]1CN(Cc1cc(-c3cccnc3)no1)C2,DD
Z05016,1529098359,CCN(CCN1CCCC1)C(=O)[C@H]1OCC(=O)N[C@@H]1c1cccnc1,EC
Z05017,2382339117,COc1ccc(CC(=O)N2C[C@@H]3CN(CCN4CCOCC4)C[C@]3(CO)C2)cc1,HC
Z05018,67789286,C[C@@H](NC(=O)CCc1nc2ccccc2[nH]c1=O)c1cnn(C)c1,ED
Z05019,220568038,COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)Cc1c(C)noc1C,CD
Z05020,97514325,Cc1cc(F)cc(NC(=O)N2CCN([C@H]3CCNC3)CC2)c1,DD
Z05021,299755092,Cc1cccc2[nH]c(CCNC(=O)[C@@H]3CCCNCC3)nc12,DD
Z05022,1565513498,CN(C)C(=O)CN1CC[C@H](NC(=O)CN2Cc3ccccc3C2)[C@@H](O)C1,FB
Z05023,121756531,CN(C)c1ccc(CCNC(=O)[C@@H]2CCCCO2)cc1,CD
Z05024,1529172520,O=C(Cc1ccc2c(c1)OCO2)N1CCCN(Cc2ncc[nH]2)CC1,ED
Z05025,96148666,CC(C)(C(=O)O)c1cnc(N2CCC[C@](C)(CO)C2)nc1N1CCOCC1,GD
Z05026,1506418543,COCCN1C[C@H](C(=O)Nc2nnc(SC(C)C)s2)CCC1=O,FD
Z05027,72478393,Cc1ncc(C(=O)N2CCCC[C@H]2CCN(C)C)c(=O)[nH]1,CD
Z05028,72477197,CCN(CCc1nc2cc(OC)ccc2[nH]1)C(=O)[C@@H]1NCCc2[nH]cnc21,FD
Z05029,91416641,O=C(CCn1ccc(=O)[nH]c1=O)N1C[C@H](CO)[C@H](CN2CCCC2)C1,FB
Z05030,244811537,O=C(CCN1CCSCC1)NCc1ccccc1F,CD
Z05031,72478596,Cc1cc(C(=O)N2CC[C@@H]3[C@@H](CCC(=O)N3CCc3c[nH]cn3)C2)[nH]n1,FD
Z05032,67833929,CC[C@@H](O)CNc1ccc(C(=O)N2CCC(CN3CCCC3=O)CC2)cn1,FD
Z05033,244691029,COCc1nnc(NC(=O)CN(C)Cc2cc(C)cc(C)n2)s1,ED
Z05034,13155074,CC(=O)Nc1ccc(NC(C)=O)c(N[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)c1,EB
Z05035,2386276810,CCO[C@@H](C)CN=c1[nH]c(Cc2ccc3c(c2)OCO3)nc2c1CCNC2=O,GD
Z05036,1615750998,Cc1ncc(-c2ccc(C)c(S(=O)(=O)N3C[C@H](O)[C@@H](F)C3)c2)o1,ED
Z05037,2356168079,O=C1CCCN1c1cccc(C(=O)N2CCC[C@]23CCCNC3=O)c1,ED
Z05038,2325775057,CCC[C@H](CC)CC(=O)N[C@@H]1CNCC12CCS(=O)(=O)CC2,ED
Z05039,244795180,Cn1cc([C@@H](NC(=O)C2CCN(Cc3ccco3)CC2)[C@H]2C[C@@H](O)C2)cn1,FD
Z05040,43131206,Cc1c[nH]c(Cn2cnc3c(C)cccc3c2=O)n1,CD
Z05041,2384428831,COCc1nnc(NC(=O)CN2C[C@H]3COC[C@@]3(C(=O)NC3CCC3)C2)s1,GC
Z05042,2048528742,O=C(O)CCCCCCCOc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,HD
Z05043,19821034,COCCN[C@H]1CS(=O)(=O)C[C@@H]1S(=O)(=O)c1cc(C)ccc1OC,GC
Z05044,1506398355,Cc1nc(CN2CCC[C@@H](CNC(=O)c3cccnc3)C2)no1,DD
Z05045,1857704386,Cc1cc(CC(=O)N[C@H]2CCC[C@@H](CN)C2)cc(C)n1,CD
Z05046,16734960,CNC(=O)c1ccc(S(=O)(=O)N(C)Cc2ccc(OC)cc2)cc1,ED
Z05047,219229175,COCc1noc(CCNC(=O)c2cnc(SC)nc2)n1,DC
Z05048,1529152835,CCOC1CCN(C(=O)[C@H]2OCC(=O)N[C@@H]2c2cccnc2)CC1,EC
Z05049,12459086,O[C@H]1CCCN(C2CCN(c3nc4nonc4nc3N3CCSCC3)CC2)C1,HC
Z05050,96149979,NC(=O)CCC(=O)N1CCC(c2nnc(CN3CCCC3)n2C2CC2)CC1,FD
Z05051,89745426,COCCN(Cc1ccccn1)C(=O)C[C@H]1CCNC1,CD
Z05052,9305077,CCNC(=O)N1CCNC(=O)[C@@H]1CC(=O)Nc1cccc(C(F)(F)F)c1,FD
Z05053,91871743,Cn1cccc1C(=O)N1CC[C@](O)(CN2CCOCC2)C(C)(C)C1,EC
Z05054,215808939,COc1ncccc1C(=O)NC[C@H](c1ccncc1)N1CCOCC1,ED
Z05055,219363433,CN(C)[C@@H]1[C@@H](NS(=O)(=O)CCOc2ccccc2)[C@H]2CCO[C@H]21,EC
Z05056,244898833,Nc1ccc(C(=O)N[C@H]2C[C@H](c3cc(N4CC[C@@H](O)C4)ncn3)C2)cn1,FC
Z05057,69380567,Cc1cc(C)n(Cc2ccc(C(=O)N3CCC[C@H](C(N)=O)C3)cc2)n1,ED
Z05058,223024760,COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC1CCN(C(=O)c2cccnc2)CC1,ED
Z05059,2382434959,CC(C)N1CCC(c2nccn2C[C@@H]2CCC(=O)N2)CC1,CD
Z05060,1772708051,Cc1ccccc1-c1noc(CCCC(=O)N2C[C@@H]3CNC[C@]3(CO)C2)n1,FD
Z05061,72173723,Cn1nc(CO)c2c1CCN(c1ccc3cc[nH]c3n1)C2,CD
Z05062,426389947,C[C@@]1(C(=O)N2CCc3[nH]nc(C4CC4)c3C2)CCCO1,CD
Z05063,169294605,COc1ccc(NC(=O)[C@@H]2[C@H]3CC[C@@H](O3)[C@@H]2C(=O)O)cc1OC,DD
Z05064,1704337810,Cc1csc(S(=O)(=O)N[C@@H]2COC[C@H]2CS(=O)(=O)N(C)C)c1,FC
Z05065,19530615,CCOC(=O)N1CCN([C@H]2CC(=O)N(c3ccc(F)cc3)C2=O)CC1,ED
Z05066,4502185,COc1ccccc1[C@H]1CC(=O)Nc2c1c(=O)n(C)c(=O)n2C,DC
Z05067,426563569,CC(C)C(=O)N1CCn2nc(CNC(=O)c3ccon3)cc2C1,DC
Z05068,2382400851,CN(c1ncnc2[nH]cnc12)[C@H]1C[C@H]2CNC(=O)C[C@H]2C1,CC
Z05069,67742041,Cc1[nH]cnc1CN1CCC[C@H](CNC(=O)c2ccncn2)C1,DD
Z05070,65423418,CCCc1nnc(NC(=O)CN2CCC[C@@H]2Cn2cccn2)s1,ED
Z05071,95529566,CNC(=O)c1ccc(Cl)c(NC(=O)N2CCN(CCOC)CC2)c1,FD
Z05072,72150724,NC(=O)NCC(=O)N1CC[C@]2(CCCN(CCCc3ccccc3)C2)C1,FD
Z05073,67586932,OCc1ccccc1-c1nnnn1-c1ccccc1,CD
Z05074,55037267,CCOC(=O)CNc1ccccc1C(=O)NCCN1CCOCC1,EC
Z05075,299787983,O=C(NCCn1cnnn1)c1nccnc1C(=O)N1CCCCC1,EB
Z05076,6697085,CCc1cc(S(=O)(=O)N2CCOCC2)ccc1OC,CD
Z05077,16579250,CCN1CCN(S(=O)(=O)Cc2ccc(C)cc2)CC1,CD
Z05078,97653940,Cc1n[nH]c(CN2CCN3C(=O)CN(C)C(=O)[C@@H]3C2)c1Cl,DB
Z05079,1090598496,Cc1ccc(C(=O)N[C@H]2CCN(CC(=O)N(C)C)C[C@@H]2O)c(F)c1,EC
Z05080,2100555525,Cn1ccc(=O)c(OCc2ccccc2)c1C(=O)N1CCNC(=O)CC1,FC
Z05081,91350729,Cn1ccnc1SCCNC(=O)Cn1ncc2ccccc2c1=O,ED
Z05082,2382403277,COCCC(=O)N1CC[C@]2(C(=O)Nc3ccccc32)[C@@H]1c1nccn1C,FD
Z05083,41141466,O=C(CCn1cnc2ccccc2c1=O)NCc1nnc2n1CCCC2,FD
Z05084,77388579,CCCCc1nn(CC(=O)N[C@H](C(=O)NC)c2ccccc2)c(=O)n1CC,FD
Z05085,350624285,Cc1cccc(CCNC(=O)N2CC[C@H](N(C)C)C2)n1,CD
Z05086,40451277,O=S(=O)(CCNCc1cccnc1)N1CCCCCC1,CD
Z05087,2382433135,O=C1CC[C@@H](CNC(=O)c2n[nH]c3c2CCN(C(=O)c2ccco2)C3)N1,FC
Z05088,2383331347,NC(=O)NCC(=O)N1CCc2oc(-c3cccnc3)nc2C1,DC
Z05089,1529104434,CCCCn1nc(C)cc1NC(=O)[C@@H]1CCc2nn(C)c(=O)n2C1,ED
Z05090,91289257,O=C(CCc1cc2n(n1)CCN(C(=O)[C@H]1Cc3ccccc3O1)C2)NC1CC1,GD
Z05091,221882726,O=c1nc(-c2cccc(C(F)(F)F)n2)[nH]c(=O)[nH]1,CC
Z05092,2100542670,CCn1ncnc1[C@H](C)NC(=O)c1ccc2c(n1)N(C)CC2,DD
Z05093,1857680485,CCn1nc(-c2nc(C)nn2-c2ccc3nnc(C)n3n2)cc1C,DD
Z05094,1565513729,CN(C)[C@@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)CCCc1ccc(F)cc1,DD
Z05095,12244434,O=C(NCc1cnn(-c2ccccc2)n1)[C@H]1CC(Cc2ccc3c(c2)OCO3)=NO1,HD
Z05096,952985224,Cc1ncnc(N2CCN(C(=O)[C@@H](c3ccccc3)n3cnnn3)CC2)c1C,GD
Z05097,95383229,O=C(O)[C@H](c1csc2ccccc12)N1CCN(C(=O)c2nc[nH]n2)CC1,FD
Z05098,1857737276,CCCn1cc(C(=O)N[C@@H]2C[C@H]3CO[C@@H](C)CN3C2)c(C)n1,DD
Z05099,244691576,O=C(N[C@@H](c1ccccn1)[C@H]1C[C@H](O)C1)c1ccncc1F,DD
Z05100,63857100,Cc1nsc(NC(=O)N[C@H](C)Cn2cccn2)n1,CD
Z05101,426491062,COc1cccc(OC)c1CNC(=O)N1CCN2C(=O)OC[C@H]2C1,ED
Z05102,2384414898,Cc1ccccc1[C@@H]1[C@H]2CN(CCN3CCOCC3)C[C@H]2CN1C(=O)N(C)C,GD
Z05103,72150567,Cc1nnnn1CCCN1CCC[C@@H]1c1ccccn1,CD
Z05104,827778560,O=C(Nc1ccc(OCC(=O)N2CCOCC2)cc1)[C@@H]1CCOC1,EC
Z05105,222248554,COCCC[C@@H]1CCCN(C(=O)c2n[nH]c(N)c2Cl)C1,DD
Z05106,1210609,CN1CCN(C(=O)c2ccccc2NC(=O)CN2C(=O)c3ccccc3C2=O)CC1,HD
Z05107,12417214,CNc1nc(C(N)=O)c(NC(=O)c2ccc(OC)c(OC)c2)s1,ED
Z05108,1772812593,OC[C@H](O)C1CCN(c2ncc(F)c(N3CCOCC3)n2)CC1,EC
Z05109,97814852,COc1cccc(OC[C@H](O)CNC(=O)c2ccc3[nH]c(CO)nc3c2)c1,FD
Z05110,2382389443,CN(C)C[C@H]1OCCN(C(=O)c2cccnc2O)[C@@H]1c1ccccc1,ED
Z05111,1940194754,COC(=O)C[C@H]1C(=O)NCCN1C(=O)c1ccc2ccn(C)c2n1,EC
Z05112,2382344889,Cn1ccc(C(=O)N2CCC3(CC2)C(=O)N(CCO)C(=O)N3Cc2ccccc2)n1,HC
Z05113,426533790,CCNC(=O)c1ccnc(Sc2nnc(C3CCNCC3)n2C)c1,ED
Z05114,952984213,O=C1CCCCN1CCCC(=O)N1C[C@@H](O)[C@H](F)C1,CC
Z05115,288912,CC(C)C(=O)NS(=O)(=O)c1ccc(NC(=O)C(F)(F)F)cc1,ED
Z05116,72147467,CCc1nc(C)sc1C(=O)N1CCNC[C@H]1C(=O)NC1CC1,DC
Z05117,1772712189,O=C(N[C@H]1CCCOC12CCNCC2)c1cc(O)ccc1F,DD
Z05118,71757000,C/C=C/Cc1nnc(C(=O)N2CCO[C@H](Cc3nc(COC)no3)C2)o1,FC
Z05119,219569073,CC(=O)c1c(C)nn(CC(=O)N[C@H]2CCOC[C@H]2C2CCOCC2)c1C,FD
Z05120,6702487,COc1ccc(OC)c(S(=O)(=O)N2CCC[C@H](C(=O)N3CCCC3)C2)c1,GD
Z05121,426536536,Cc1c[nH]ccc1=NCCNC(=O)[C@H]1CCS(=O)(=O)C1,CB
Z05122,824648598,COc1ccc(C(=O)N2CCC(C(=O)NCCN=c3cc[nH]cc3C)CC2)cc1,GD
Z05123,1857689974,CN(C)c1nc2c(c(N3C[C@@H]4CC(=O)N[C@@H]4C3)n1)CCCC2,DC
Z05124,670462942,CN(Cc1nncn1C)C(=O)CCCN1CCCC1,CC
Z05125,77299561,CCN(C(=O)CCCc1cn[nH]c1)[C@@H]1CCS(=O)(=O)C1,CC
Z05126,67921068,O=C(NCCN1CCN(c2ncccn2)CC1)c1cccc2c1OCC2,FC
Z05127,828719675,C[C@@H](Cn1cncn1)NCCN1CCC(CO)CC1,CB
Z05128,606242762,O=C(O)C1(c2ccccc2)CCS(=O)(=O)CC1,CD
Z05129,426627604,c1cncc(CCN=c2cc([C@H]3CCOC3)nc[nH]2)c1,CD
Z05130,426408923,CC(C)(C)NC(=O)N1CCC[C@H](c2ccn(CC(=O)O)n2)C1,DD
Z05131,1565513892,CNCCN1C(=O)CC[C@@H]2CN(S(=O)(=O)N3CCCC3)CC[C@@H]21,EB
Z05132,584901122,O=c1c2ccncc2ncn1Cc1cc(C2CC2)n[nH]1,CD
Z05133,1529158598,COc1ccc([C@@H]2[C@@H](CO)OCCN2Cc2c(C)nn(C)c2C)cc1OC,GD
Z05134,77341166,Cn1ncc(N2CC[C@@H](CNC(=O)CCN3CCCC3=O)C2)cc1=O,EB
Z05135,95483235,O=C(O)c1ccc(N2C(=O)C[C@H](N3CCN(Cc4ccccc4)CC3)C2=O)cc1,GD
Z05136,426435280,CN(CC(=O)N1CCC(c2nc(=N)[nH][nH]2)CC1)Cc1cccnc1,EC
Z05137,1772704099,CC1(C(=O)N2CCCN(CCn3cnnc3)CC2)CC1,CC
Z05138,4250923,CCn1c(=O)c2c(nc3n(CC)c(C)cn23)n(C)c1=O,CC
Z05139,205170,O=C(NCc1cccc(CNC(=O)c2cnccn2)c1)c1cnccn1,ED
Z05140,1857737026,Cc1cc(C)n(CCC(=O)N[C@H]2CS(=O)(=O)C[C@H]2n2ccnc2C(C)C)n1,GD
Z05141,534580416,Cc1cccnc1[C@H](NS(=O)(=O)N(C)C)C1CC1,CD
Z05142,2804364,CCn1ncc(S(=O)(=O)Nc2ncn(Cc3ccc(F)cc3)n2)c1C,FD
Z05143,1565508745,O=C(C1CCC1)N1C[C@@H]2COc3ccccc3C[C@]2(CO)C1,DD
Z05144,4840580,Cc1ccc(N2C[C@@H](C(=O)N3CCCC3)CC2=O)cc1,CD
Z05145,426396661,COCCN(Cc1cnn(C)c1)C(=O)Nc1ccc2c(c1)nnn2C,ED
Z05146,77385411,CCCOCC(=O)N1CCN(C(=O)c2ccccc2OC)CC1,DD
Z05147,97711832,Cc1cc(C)n(-c2ccc(NC(=O)NCCOCCO)cc2)n1,DD
Z05148,426442699,Cn1cnnc1CCC(=O)N[C@@H]1CCCN(c2ncccn2)C1,DC
Z05149,1704354399,O=C(O)CN1C[C@@H]2COC[C@H](C1)N(Cc1cnc(-c3cccs3)nc1)C2,FD
Z05150,65363222,COc1ccc(C(=O)NCCNc2cc(-n3cccn3)nc(C)n2)cc1,FD
Z05151,72147053,Cn1ncc2c(NCCN3CCOCC3)nc(-c3ccncc3)nc21,ED
Z05152,2325797275,Cc1ccc(CNC(=O)C(C(=O)NCc2ccc(C)cn2)[C@H]2CCOC2)nc1,GD
Z05153,2356159632,O=C(NCc1cnc2c(c1)CNCC2)c1cc2c(s1)C1(CCNCC1)OCC2,GD
Z05154,102295156,CCOC(=O)[C@@H]1[C@H]2CN(c3nc4c(s3)c(C)nn4C)C[C@H]21,DD
Z05155,584897982,Cc1nc(-c2ccc(C(=O)NCCNS(C)(=O)=O)cc2)nn1C,EC
Z05156,1529152163,COc1ccc(CN2C[C@@H](O)[C@H](Cc3cnccn3)C2)cc1Cn1cncn1,GD
Z05157,952970445,Cc1n[nH]cc1CN(C)Cc1c(CO)cnc(C)c1O,CD
Z05158,2382375980,CN1CCCN(C[C@H]2OCCN(C(=O)c3ccon3)[C@@H]2c2cnn(C)c2)CC1,GC
Z05159,2325737534,COC(=O)c1[nH]c(C)cc1NC(=O)c1ccnc(CN)c1,CD
Z05160,220635489,Cc1nnnn1CCC(=O)N[C@@H]1CCOC[C@H]1OCc1ccccn1,EC
Z05161,670457270,CCOc1ccc(CN2CCO[C@@H](CCOC)C2)cc1CO,DD
Z05162,1857676679,CCn1ccnc1CN(C)[C@@H]1CCOC2(CCNCC2)C1,CD
Z05163,91493905,CCN(CCO)C[C@@H]1CN(C(=O)c2cnc(C)cn2)C[C@@H]1CO,DB
Z05164,426701402,COCCCn1cnnc1CNC(=O)N(C)CCO,CB
Z05165,252501511,Cc1nnsc1CNC(=O)C1CCN(C(=O)[C@@H]2CCCO2)CC1,EC
Z05166,100789205,O=C1C[C@H](N2CCOCC2)C(=O)N1C1CCCC1,CC
Z05167,97785203,COc1c[nH]c(C(=O)NCCCSc2nnc(C)s2)cc1=O,ED
Z05168,4952950,COc1cc(C(=O)N[C@@H](CC(=O)O)C(=O)O)cc(OC)c1OC,EC
Z05169,67884339,COC(=O)c1ccccc1S(=O)(=O)N1CCC2(CC1)C(=O)NCCN2C,GC
Z05170,95353145,O=C([C@H]1CNC[C@H](C(=O)N2CCN(c3ccncc3)CC2)C1)N1CCCC1,FC
Z05171,12381018,C[C@H](NC(=O)/C(=C\c1ccco1)NC(=O)c1ccco1)C(=O)O,DD
Z05172,1772812375,O=C1CCCCN1CCCC(=O)N1CCC[C@H](C2(O)CC2)C1,DD
Z05173,1772706244,O=C(c1ccc2c(c1)OCO2)N1CCCN(CC[C@H]2CCOC2)CC1,ED
Z05174,72174208,Cc1ncc(C(=O)N2CCC[C@@](O)(CO)C2)c(-c2ccccc2)n1,ED
Z05175,426518228,CC(C)(C(=O)NCCCn1ccccc1=O)N1CCCC1,CD
Z05176,222298873,NC(=O)c1ccc(C(=O)N[C@@H]2COCC[C@@H]2OCc2ccccc2)cc1,FD
Z05177,1857673188,O=C(c1cnc2cccnn12)N1CCC(C2CCNCC2)CC1,DD
Z05178,1772805726,Cc1cccc(Nc2nc(N)nc(CN3C[C@H]4CNC[C@]4(CO)C3)n2)c1,FC
Z05179,2382365771,CO[C@H]1C[C@@H](C(=O)NCC2(Cn3cccn3)CC2)CC[C@H]1O,DC
Z05180,1549285336,O=C(O)[C@@]12COC[C@@H]1CN(Cc1nc(-c3ccccc3)no1)C2,DD
Z05181,71762592,Cc1cc(C)cc(NC(=O)C(=O)N2CCC(N3CCCC3=O)CC2)c1,ED
Z05182,952977770,Cc1cc(N2CCC[C@H](CNC(=O)c3ccc4nc[nH]c4c3)C2)nc(N)n1,FD
Z05183,1857721810,O=C1CCCN1CC(=O)N1CC[C@@]23OC[C@@H](c4ccccc4)N2C(=O)C[C@@H]13,FC
Z05184,20595140,CCCN1CCN(CC(=O)Nc2cc(OC)ccc2OC)CC1,DD
Z05185,253494506,CC(=O)OC[C@H]1C2[C@@H]3C4C5[C@@H]3C([C@@H]5[C@@H]42)[C@H]1COC(C)=O,CD
Z05186,71754074,CN(C)c1nc(-c2ccccn2)nc2c1CCN(C(=O)[C@@H]1CCC(=O)N1)C2,FC
Z05187,72153633,CCC(CO)(CO)NC(=O)C[C@@H]1C(=O)NCCN1Cc1cccs1,FB
Z05188,72423361,CCCN1CC2(CCN(c3ncccc3C(N)=O)CC2)C[C@H]1C(=O)O,ED
Z05189,584896736,CCc1ccc2ncn([C@H]3CN(CC)C[C@@H]3OC)c(=O)c2c1,DD
Z05190,299764514,O=C(Cc1cnc2ccccn12)N1CCN(C2CCSCC2)CC1,ED
Z05191,1506415328,O=C(CCc1cn[nH]c1)N(Cc1ccccn1)C[C@H]1CCCO1,DD
Z05192,8499382,CS(=O)(=O)N(CCCC(N)=O)c1ccc(Cl)cc1,CD
Z05193,1857682801,O=C(CCCc1ccc(Cl)cc1)N[C@H]1CCO[C@H](CO)[C@H]1O,ED
Z05194,828710842,Cn1ncc2c(N)nc(NCCCN3CCCC[C@H]3CO)nc21,DC
Z05195,223273746,Cc1cc(=O)[nH]c(S[C@H](C)C(=O)N(C)CCCc2nccn2C)n1,ED
Z05196,3373709,Cn1c(SCC(=O)N2CCOCC2)nc2sc3c(c2c1=O)CCC3,FD
Z05197,91635818,O=C(c1cccn1C1CC1)N1CC[C@H](N2CCOCC2)[C@H](CCCO)C1,FD
Z05198,1857679280,COC(=O)c1cncc(C(=O)N[C@H]2CCCCCC[C@@H]2O)c1,DD
Z05199,91754859,Cc1nc(CN2CC[C@@]3(CCCN(C4CCOCC4)C3=O)C2)n(C)n1,ED
Z05200,1462673,COC(=O)c1ccc(NS(=O)(=O)C(F)(F)F)cc1,CD
Z05201,299786782,CC(C)C[C@H](NC(=O)c1ccco1)c1nnc2n1CCNCC2,DD
Z05202,8611131,Cc1nn(C(=O)c2ccccc2F)c(C)c1S(=O)(=O)N1CCOCC1,FD
Z05203,2356152326,COCCN1CCC[C@]2(CCCN2C(=O)c2cn3cccnc3n2)C1=O,FC
Z05204,1857730866,O=C1CCc2c1cccc2C(=O)N1CC[C@@]23OCCCN2C(=O)C[C@@H]13,ED
Z05205,426489443,COC1CCN(c2cc([C@@H]3CCOC3)[nH]c(=N)n2)CC1,CD
Z05206,426621617,CC(C)c1nccc(C(=O)N2C[C@H](C)O[C@H](C)C2)n1,CD
Z05207,4754604,COc1ccc(C(=O)CCN[C@H](CO)C(=O)O)cc1,CC
Z05208,1529179369,CS(=O)(=O)NC1CCN(C(=O)[C@H]2OCC(=O)N[C@@H]2c2ccccc2)CC1,GB
Z05209,2382373600,Cc1cc(C)c(-c2nc(CC(N)=O)nn2[C@H]2CCCC[C@@H]2O)cn1,ED
Z05210,827608554,Cn1cccc1C(=O)C(=O)N[C@@H]1C2CN3CCN(C2)CC1(c1ccccc1)C3,GC
Z05211,299789568,Cc1nn(CC(=O)NCCc2cn3ccccc3n2)c(C)c1C,DD
Z05212,55244403,C[C@@H](CCN1CCOCC1)NC(=O)c1ccc(CSc2ncn[nH]2)o1,FD
Z05213,72134380,COc1ccc2c(C)c(C(=O)N3CCc4c(nc(N)[nH]c4=O)C3)oc2c1,FD
Z05214,96149712,Cc1nc(CC(=O)N2CCN(C)[C@@H]3CS(=O)(=O)C[C@@H]32)cs1,EB
Z05215,1506431402,CC1=C(C(=O)N2CCC[C@@H](N(C)C)CC2)OCCO1,CD
Z05216,77287918,CCCCCCN1CC2(CCN(C(=O)c3ccc(=O)n(C)n3)CC2)OC1=O,GD
Z05217,72437339,CCC(=O)Nc1nnc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)s1,GD
Z05218,244673975,O=C(N[C@H](Cc1ccccn1)[C@H]1C[C@@H](O)C1)c1n[nH]cc1Cl,DD
Z05219,72143422,OC[C@@H]1CN(c2cc(-c3ccccc3F)nc3ccnn23)C[C@H]1CO,ED
